9.800000000000000000e+01,1.039399999999999977e+02,1.078700000000000045e+02,1.060600000000000023e+02,1.045000000000000000e+02,1.050000000000000000e+02,1.041899999999999977e+02,1.030600000000000023e+02,1.034200000000000017e+02,1.052699999999999960e+02,1.118700000000000045e+02,1.160000000000000000e+02,1.166200000000000045e+02,1.182800000000000011e+02,1.133700000000000045e+02,1.090000000000000000e+02,1.097000000000000028e+02,1.092500000000000000e+02,1.070000000000000000e+02,1.091899999999999977e+02,1.100000000000000000e+02,1.092000000000000028e+02
1.039399999999999977e+02,1.078700000000000045e+02,1.060600000000000023e+02,1.045000000000000000e+02,1.050000000000000000e+02,1.041899999999999977e+02,1.030600000000000023e+02,1.034200000000000017e+02,1.052699999999999960e+02,1.118700000000000045e+02,1.160000000000000000e+02,1.166200000000000045e+02,1.182800000000000011e+02,1.133700000000000045e+02,1.090000000000000000e+02,1.097000000000000028e+02,1.092500000000000000e+02,1.070000000000000000e+02,1.091899999999999977e+02,1.100000000000000000e+02,1.092000000000000028e+02,1.101200000000000045e+02
1.078700000000000045e+02,1.060600000000000023e+02,1.045000000000000000e+02,1.050000000000000000e+02,1.041899999999999977e+02,1.030600000000000023e+02,1.034200000000000017e+02,1.052699999999999960e+02,1.118700000000000045e+02,1.160000000000000000e+02,1.166200000000000045e+02,1.182800000000000011e+02,1.133700000000000045e+02,1.090000000000000000e+02,1.097000000000000028e+02,1.092500000000000000e+02,1.070000000000000000e+02,1.091899999999999977e+02,1.100000000000000000e+02,1.092000000000000028e+02,1.101200000000000045e+02,1.080000000000000000e+02
1.060600000000000023e+02,1.045000000000000000e+02,1.050000000000000000e+02,1.041899999999999977e+02,1.030600000000000023e+02,1.034200000000000017e+02,1.052699999999999960e+02,1.118700000000000045e+02,1.160000000000000000e+02,1.166200000000000045e+02,1.182800000000000011e+02,1.133700000000000045e+02,1.090000000000000000e+02,1.097000000000000028e+02,1.092500000000000000e+02,1.070000000000000000e+02,1.091899999999999977e+02,1.100000000000000000e+02,1.092000000000000028e+02,1.101200000000000045e+02,1.080000000000000000e+02,1.086200000000000045e+02
1.045000000000000000e+02,1.050000000000000000e+02,1.041899999999999977e+02,1.030600000000000023e+02,1.034200000000000017e+02,1.052699999999999960e+02,1.118700000000000045e+02,1.160000000000000000e+02,1.166200000000000045e+02,1.182800000000000011e+02,1.133700000000000045e+02,1.090000000000000000e+02,1.097000000000000028e+02,1.092500000000000000e+02,1.070000000000000000e+02,1.091899999999999977e+02,1.100000000000000000e+02,1.092000000000000028e+02,1.101200000000000045e+02,1.080000000000000000e+02,1.086200000000000045e+02,1.097500000000000000e+02
1.050000000000000000e+02,1.041899999999999977e+02,1.030600000000000023e+02,1.034200000000000017e+02,1.052699999999999960e+02,1.118700000000000045e+02,1.160000000000000000e+02,1.166200000000000045e+02,1.182800000000000011e+02,1.133700000000000045e+02,1.090000000000000000e+02,1.097000000000000028e+02,1.092500000000000000e+02,1.070000000000000000e+02,1.091899999999999977e+02,1.100000000000000000e+02,1.092000000000000028e+02,1.101200000000000045e+02,1.080000000000000000e+02,1.086200000000000045e+02,1.097500000000000000e+02,1.098100000000000023e+02
1.041899999999999977e+02,1.030600000000000023e+02,1.034200000000000017e+02,1.052699999999999960e+02,1.118700000000000045e+02,1.160000000000000000e+02,1.166200000000000045e+02,1.182800000000000011e+02,1.133700000000000045e+02,1.090000000000000000e+02,1.097000000000000028e+02,1.092500000000000000e+02,1.070000000000000000e+02,1.091899999999999977e+02,1.100000000000000000e+02,1.092000000000000028e+02,1.101200000000000045e+02,1.080000000000000000e+02,1.086200000000000045e+02,1.097500000000000000e+02,1.098100000000000023e+02,1.090000000000000000e+02
1.030600000000000023e+02,1.034200000000000017e+02,1.052699999999999960e+02,1.118700000000000045e+02,1.160000000000000000e+02,1.166200000000000045e+02,1.182800000000000011e+02,1.133700000000000045e+02,1.090000000000000000e+02,1.097000000000000028e+02,1.092500000000000000e+02,1.070000000000000000e+02,1.091899999999999977e+02,1.100000000000000000e+02,1.092000000000000028e+02,1.101200000000000045e+02,1.080000000000000000e+02,1.086200000000000045e+02,1.097500000000000000e+02,1.098100000000000023e+02,1.090000000000000000e+02,1.087500000000000000e+02
1.034200000000000017e+02,1.052699999999999960e+02,1.118700000000000045e+02,1.160000000000000000e+02,1.166200000000000045e+02,1.182800000000000011e+02,1.133700000000000045e+02,1.090000000000000000e+02,1.097000000000000028e+02,1.092500000000000000e+02,1.070000000000000000e+02,1.091899999999999977e+02,1.100000000000000000e+02,1.092000000000000028e+02,1.101200000000000045e+02,1.080000000000000000e+02,1.086200000000000045e+02,1.097500000000000000e+02,1.098100000000000023e+02,1.090000000000000000e+02,1.087500000000000000e+02,1.078700000000000045e+02
1.052699999999999960e+02,1.118700000000000045e+02,1.160000000000000000e+02,1.166200000000000045e+02,1.182800000000000011e+02,1.133700000000000045e+02,1.090000000000000000e+02,1.097000000000000028e+02,1.092500000000000000e+02,1.070000000000000000e+02,1.091899999999999977e+02,1.100000000000000000e+02,1.092000000000000028e+02,1.101200000000000045e+02,1.080000000000000000e+02,1.086200000000000045e+02,1.097500000000000000e+02,1.098100000000000023e+02,1.090000000000000000e+02,1.087500000000000000e+02,1.078700000000000045e+02,1.160000000000000000e+02
1.118700000000000045e+02,1.160000000000000000e+02,1.166200000000000045e+02,1.182800000000000011e+02,1.133700000000000045e+02,1.090000000000000000e+02,1.097000000000000028e+02,1.092500000000000000e+02,1.070000000000000000e+02,1.091899999999999977e+02,1.100000000000000000e+02,1.092000000000000028e+02,1.101200000000000045e+02,1.080000000000000000e+02,1.086200000000000045e+02,1.097500000000000000e+02,1.098100000000000023e+02,1.090000000000000000e+02,1.087500000000000000e+02,1.078700000000000045e+02,1.160000000000000000e+02,1.120600000000000023e+02
1.160000000000000000e+02,1.166200000000000045e+02,1.182800000000000011e+02,1.133700000000000045e+02,1.090000000000000000e+02,1.097000000000000028e+02,1.092500000000000000e+02,1.070000000000000000e+02,1.091899999999999977e+02,1.100000000000000000e+02,1.092000000000000028e+02,1.101200000000000045e+02,1.080000000000000000e+02,1.086200000000000045e+02,1.097500000000000000e+02,1.098100000000000023e+02,1.090000000000000000e+02,1.087500000000000000e+02,1.078700000000000045e+02,1.160000000000000000e+02,1.120600000000000023e+02,1.160000000000000000e+02
1.166200000000000045e+02,1.182800000000000011e+02,1.133700000000000045e+02,1.090000000000000000e+02,1.097000000000000028e+02,1.092500000000000000e+02,1.070000000000000000e+02,1.091899999999999977e+02,1.100000000000000000e+02,1.092000000000000028e+02,1.101200000000000045e+02,1.080000000000000000e+02,1.086200000000000045e+02,1.097500000000000000e+02,1.098100000000000023e+02,1.090000000000000000e+02,1.087500000000000000e+02,1.078700000000000045e+02,1.160000000000000000e+02,1.120600000000000023e+02,1.160000000000000000e+02,1.140000000000000000e+02
1.182800000000000011e+02,1.133700000000000045e+02,1.090000000000000000e+02,1.097000000000000028e+02,1.092500000000000000e+02,1.070000000000000000e+02,1.091899999999999977e+02,1.100000000000000000e+02,1.092000000000000028e+02,1.101200000000000045e+02,1.080000000000000000e+02,1.086200000000000045e+02,1.097500000000000000e+02,1.098100000000000023e+02,1.090000000000000000e+02,1.087500000000000000e+02,1.078700000000000045e+02,1.160000000000000000e+02,1.120600000000000023e+02,1.160000000000000000e+02,1.140000000000000000e+02,1.135000000000000000e+02
1.133700000000000045e+02,1.090000000000000000e+02,1.097000000000000028e+02,1.092500000000000000e+02,1.070000000000000000e+02,1.091899999999999977e+02,1.100000000000000000e+02,1.092000000000000028e+02,1.101200000000000045e+02,1.080000000000000000e+02,1.086200000000000045e+02,1.097500000000000000e+02,1.098100000000000023e+02,1.090000000000000000e+02,1.087500000000000000e+02,1.078700000000000045e+02,1.160000000000000000e+02,1.120600000000000023e+02,1.160000000000000000e+02,1.140000000000000000e+02,1.135000000000000000e+02,1.180000000000000000e+02
1.090000000000000000e+02,1.097000000000000028e+02,1.092500000000000000e+02,1.070000000000000000e+02,1.091899999999999977e+02,1.100000000000000000e+02,1.092000000000000028e+02,1.101200000000000045e+02,1.080000000000000000e+02,1.086200000000000045e+02,1.097500000000000000e+02,1.098100000000000023e+02,1.090000000000000000e+02,1.087500000000000000e+02,1.078700000000000045e+02,1.160000000000000000e+02,1.120600000000000023e+02,1.160000000000000000e+02,1.140000000000000000e+02,1.135000000000000000e+02,1.180000000000000000e+02,1.190000000000000000e+02
1.097000000000000028e+02,1.092500000000000000e+02,1.070000000000000000e+02,1.091899999999999977e+02,1.100000000000000000e+02,1.092000000000000028e+02,1.101200000000000045e+02,1.080000000000000000e+02,1.086200000000000045e+02,1.097500000000000000e+02,1.098100000000000023e+02,1.090000000000000000e+02,1.087500000000000000e+02,1.078700000000000045e+02,1.160000000000000000e+02,1.120600000000000023e+02,1.160000000000000000e+02,1.140000000000000000e+02,1.135000000000000000e+02,1.180000000000000000e+02,1.190000000000000000e+02,1.195000000000000000e+02
1.092500000000000000e+02,1.070000000000000000e+02,1.091899999999999977e+02,1.100000000000000000e+02,1.092000000000000028e+02,1.101200000000000045e+02,1.080000000000000000e+02,1.086200000000000045e+02,1.097500000000000000e+02,1.098100000000000023e+02,1.090000000000000000e+02,1.087500000000000000e+02,1.078700000000000045e+02,1.160000000000000000e+02,1.120600000000000023e+02,1.160000000000000000e+02,1.140000000000000000e+02,1.135000000000000000e+02,1.180000000000000000e+02,1.190000000000000000e+02,1.195000000000000000e+02,1.182500000000000000e+02
1.070000000000000000e+02,1.091899999999999977e+02,1.100000000000000000e+02,1.092000000000000028e+02,1.101200000000000045e+02,1.080000000000000000e+02,1.086200000000000045e+02,1.097500000000000000e+02,1.098100000000000023e+02,1.090000000000000000e+02,1.087500000000000000e+02,1.078700000000000045e+02,1.160000000000000000e+02,1.120600000000000023e+02,1.160000000000000000e+02,1.140000000000000000e+02,1.135000000000000000e+02,1.180000000000000000e+02,1.190000000000000000e+02,1.195000000000000000e+02,1.182500000000000000e+02,1.196200000000000045e+02
1.091899999999999977e+02,1.100000000000000000e+02,1.092000000000000028e+02,1.101200000000000045e+02,1.080000000000000000e+02,1.086200000000000045e+02,1.097500000000000000e+02,1.098100000000000023e+02,1.090000000000000000e+02,1.087500000000000000e+02,1.078700000000000045e+02,1.160000000000000000e+02,1.120600000000000023e+02,1.160000000000000000e+02,1.140000000000000000e+02,1.135000000000000000e+02,1.180000000000000000e+02,1.190000000000000000e+02,1.195000000000000000e+02,1.182500000000000000e+02,1.196200000000000045e+02,1.157500000000000000e+02
1.100000000000000000e+02,1.092000000000000028e+02,1.101200000000000045e+02,1.080000000000000000e+02,1.086200000000000045e+02,1.097500000000000000e+02,1.098100000000000023e+02,1.090000000000000000e+02,1.087500000000000000e+02,1.078700000000000045e+02,1.160000000000000000e+02,1.120600000000000023e+02,1.160000000000000000e+02,1.140000000000000000e+02,1.135000000000000000e+02,1.180000000000000000e+02,1.190000000000000000e+02,1.195000000000000000e+02,1.182500000000000000e+02,1.196200000000000045e+02,1.157500000000000000e+02,1.195000000000000000e+02
1.092000000000000028e+02,1.101200000000000045e+02,1.080000000000000000e+02,1.086200000000000045e+02,1.097500000000000000e+02,1.098100000000000023e+02,1.090000000000000000e+02,1.087500000000000000e+02,1.078700000000000045e+02,1.160000000000000000e+02,1.120600000000000023e+02,1.160000000000000000e+02,1.140000000000000000e+02,1.135000000000000000e+02,1.180000000000000000e+02,1.190000000000000000e+02,1.195000000000000000e+02,1.182500000000000000e+02,1.196200000000000045e+02,1.157500000000000000e+02,1.195000000000000000e+02,1.190000000000000000e+02
1.101200000000000045e+02,1.080000000000000000e+02,1.086200000000000045e+02,1.097500000000000000e+02,1.098100000000000023e+02,1.090000000000000000e+02,1.087500000000000000e+02,1.078700000000000045e+02,1.160000000000000000e+02,1.120600000000000023e+02,1.160000000000000000e+02,1.140000000000000000e+02,1.135000000000000000e+02,1.180000000000000000e+02,1.190000000000000000e+02,1.195000000000000000e+02,1.182500000000000000e+02,1.196200000000000045e+02,1.157500000000000000e+02,1.195000000000000000e+02,1.190000000000000000e+02,1.215000000000000000e+02
1.080000000000000000e+02,1.086200000000000045e+02,1.097500000000000000e+02,1.098100000000000023e+02,1.090000000000000000e+02,1.087500000000000000e+02,1.078700000000000045e+02,1.160000000000000000e+02,1.120600000000000023e+02,1.160000000000000000e+02,1.140000000000000000e+02,1.135000000000000000e+02,1.180000000000000000e+02,1.190000000000000000e+02,1.195000000000000000e+02,1.182500000000000000e+02,1.196200000000000045e+02,1.157500000000000000e+02,1.195000000000000000e+02,1.190000000000000000e+02,1.215000000000000000e+02,1.215000000000000000e+02
1.086200000000000045e+02,1.097500000000000000e+02,1.098100000000000023e+02,1.090000000000000000e+02,1.087500000000000000e+02,1.078700000000000045e+02,1.160000000000000000e+02,1.120600000000000023e+02,1.160000000000000000e+02,1.140000000000000000e+02,1.135000000000000000e+02,1.180000000000000000e+02,1.190000000000000000e+02,1.195000000000000000e+02,1.182500000000000000e+02,1.196200000000000045e+02,1.157500000000000000e+02,1.195000000000000000e+02,1.190000000000000000e+02,1.215000000000000000e+02,1.215000000000000000e+02,1.191200000000000045e+02
1.097500000000000000e+02,1.098100000000000023e+02,1.090000000000000000e+02,1.087500000000000000e+02,1.078700000000000045e+02,1.160000000000000000e+02,1.120600000000000023e+02,1.160000000000000000e+02,1.140000000000000000e+02,1.135000000000000000e+02,1.180000000000000000e+02,1.190000000000000000e+02,1.195000000000000000e+02,1.182500000000000000e+02,1.196200000000000045e+02,1.157500000000000000e+02,1.195000000000000000e+02,1.190000000000000000e+02,1.215000000000000000e+02,1.215000000000000000e+02,1.191200000000000045e+02,1.167500000000000000e+02
1.098100000000000023e+02,1.090000000000000000e+02,1.087500000000000000e+02,1.078700000000000045e+02,1.160000000000000000e+02,1.120600000000000023e+02,1.160000000000000000e+02,1.140000000000000000e+02,1.135000000000000000e+02,1.180000000000000000e+02,1.190000000000000000e+02,1.195000000000000000e+02,1.182500000000000000e+02,1.196200000000000045e+02,1.157500000000000000e+02,1.195000000000000000e+02,1.190000000000000000e+02,1.215000000000000000e+02,1.215000000000000000e+02,1.191200000000000045e+02,1.167500000000000000e+02,1.135000000000000000e+02
1.090000000000000000e+02,1.087500000000000000e+02,1.078700000000000045e+02,1.160000000000000000e+02,1.120600000000000023e+02,1.160000000000000000e+02,1.140000000000000000e+02,1.135000000000000000e+02,1.180000000000000000e+02,1.190000000000000000e+02,1.195000000000000000e+02,1.182500000000000000e+02,1.196200000000000045e+02,1.157500000000000000e+02,1.195000000000000000e+02,1.190000000000000000e+02,1.215000000000000000e+02,1.215000000000000000e+02,1.191200000000000045e+02,1.167500000000000000e+02,1.135000000000000000e+02,1.115600000000000023e+02
1.087500000000000000e+02,1.078700000000000045e+02,1.160000000000000000e+02,1.120600000000000023e+02,1.160000000000000000e+02,1.140000000000000000e+02,1.135000000000000000e+02,1.180000000000000000e+02,1.190000000000000000e+02,1.195000000000000000e+02,1.182500000000000000e+02,1.196200000000000045e+02,1.157500000000000000e+02,1.195000000000000000e+02,1.190000000000000000e+02,1.215000000000000000e+02,1.215000000000000000e+02,1.191200000000000045e+02,1.167500000000000000e+02,1.135000000000000000e+02,1.115600000000000023e+02,1.122500000000000000e+02
1.078700000000000045e+02,1.160000000000000000e+02,1.120600000000000023e+02,1.160000000000000000e+02,1.140000000000000000e+02,1.135000000000000000e+02,1.180000000000000000e+02,1.190000000000000000e+02,1.195000000000000000e+02,1.182500000000000000e+02,1.196200000000000045e+02,1.157500000000000000e+02,1.195000000000000000e+02,1.190000000000000000e+02,1.215000000000000000e+02,1.215000000000000000e+02,1.191200000000000045e+02,1.167500000000000000e+02,1.135000000000000000e+02,1.115600000000000023e+02,1.122500000000000000e+02,1.100000000000000000e+02
1.160000000000000000e+02,1.120600000000000023e+02,1.160000000000000000e+02,1.140000000000000000e+02,1.135000000000000000e+02,1.180000000000000000e+02,1.190000000000000000e+02,1.195000000000000000e+02,1.182500000000000000e+02,1.196200000000000045e+02,1.157500000000000000e+02,1.195000000000000000e+02,1.190000000000000000e+02,1.215000000000000000e+02,1.215000000000000000e+02,1.191200000000000045e+02,1.167500000000000000e+02,1.135000000000000000e+02,1.115600000000000023e+02,1.122500000000000000e+02,1.100000000000000000e+02,1.135000000000000000e+02
1.120600000000000023e+02,1.160000000000000000e+02,1.140000000000000000e+02,1.135000000000000000e+02,1.180000000000000000e+02,1.190000000000000000e+02,1.195000000000000000e+02,1.182500000000000000e+02,1.196200000000000045e+02,1.157500000000000000e+02,1.195000000000000000e+02,1.190000000000000000e+02,1.215000000000000000e+02,1.215000000000000000e+02,1.191200000000000045e+02,1.167500000000000000e+02,1.135000000000000000e+02,1.115600000000000023e+02,1.122500000000000000e+02,1.100000000000000000e+02,1.135000000000000000e+02,1.171200000000000045e+02
1.160000000000000000e+02,1.140000000000000000e+02,1.135000000000000000e+02,1.180000000000000000e+02,1.190000000000000000e+02,1.195000000000000000e+02,1.182500000000000000e+02,1.196200000000000045e+02,1.157500000000000000e+02,1.195000000000000000e+02,1.190000000000000000e+02,1.215000000000000000e+02,1.215000000000000000e+02,1.191200000000000045e+02,1.167500000000000000e+02,1.135000000000000000e+02,1.115600000000000023e+02,1.122500000000000000e+02,1.100000000000000000e+02,1.135000000000000000e+02,1.171200000000000045e+02,1.156200000000000045e+02
1.140000000000000000e+02,1.135000000000000000e+02,1.180000000000000000e+02,1.190000000000000000e+02,1.195000000000000000e+02,1.182500000000000000e+02,1.196200000000000045e+02,1.157500000000000000e+02,1.195000000000000000e+02,1.190000000000000000e+02,1.215000000000000000e+02,1.215000000000000000e+02,1.191200000000000045e+02,1.167500000000000000e+02,1.135000000000000000e+02,1.115600000000000023e+02,1.122500000000000000e+02,1.100000000000000000e+02,1.135000000000000000e+02,1.171200000000000045e+02,1.156200000000000045e+02,1.141200000000000045e+02
1.135000000000000000e+02,1.180000000000000000e+02,1.190000000000000000e+02,1.195000000000000000e+02,1.182500000000000000e+02,1.196200000000000045e+02,1.157500000000000000e+02,1.195000000000000000e+02,1.190000000000000000e+02,1.215000000000000000e+02,1.215000000000000000e+02,1.191200000000000045e+02,1.167500000000000000e+02,1.135000000000000000e+02,1.115600000000000023e+02,1.122500000000000000e+02,1.100000000000000000e+02,1.135000000000000000e+02,1.171200000000000045e+02,1.156200000000000045e+02,1.141200000000000045e+02,1.188100000000000023e+02
1.180000000000000000e+02,1.190000000000000000e+02,1.195000000000000000e+02,1.182500000000000000e+02,1.196200000000000045e+02,1.157500000000000000e+02,1.195000000000000000e+02,1.190000000000000000e+02,1.215000000000000000e+02,1.215000000000000000e+02,1.191200000000000045e+02,1.167500000000000000e+02,1.135000000000000000e+02,1.115600000000000023e+02,1.122500000000000000e+02,1.100000000000000000e+02,1.135000000000000000e+02,1.171200000000000045e+02,1.156200000000000045e+02,1.141200000000000045e+02,1.188100000000000023e+02,1.173700000000000045e+02
1.190000000000000000e+02,1.195000000000000000e+02,1.182500000000000000e+02,1.196200000000000045e+02,1.157500000000000000e+02,1.195000000000000000e+02,1.190000000000000000e+02,1.215000000000000000e+02,1.215000000000000000e+02,1.191200000000000045e+02,1.167500000000000000e+02,1.135000000000000000e+02,1.115600000000000023e+02,1.122500000000000000e+02,1.100000000000000000e+02,1.135000000000000000e+02,1.171200000000000045e+02,1.156200000000000045e+02,1.141200000000000045e+02,1.188100000000000023e+02,1.173700000000000045e+02,1.191200000000000045e+02
1.195000000000000000e+02,1.182500000000000000e+02,1.196200000000000045e+02,1.157500000000000000e+02,1.195000000000000000e+02,1.190000000000000000e+02,1.215000000000000000e+02,1.215000000000000000e+02,1.191200000000000045e+02,1.167500000000000000e+02,1.135000000000000000e+02,1.115600000000000023e+02,1.122500000000000000e+02,1.100000000000000000e+02,1.135000000000000000e+02,1.171200000000000045e+02,1.156200000000000045e+02,1.141200000000000045e+02,1.188100000000000023e+02,1.173700000000000045e+02,1.191200000000000045e+02,1.153700000000000045e+02
1.182500000000000000e+02,1.196200000000000045e+02,1.157500000000000000e+02,1.195000000000000000e+02,1.190000000000000000e+02,1.215000000000000000e+02,1.215000000000000000e+02,1.191200000000000045e+02,1.167500000000000000e+02,1.135000000000000000e+02,1.115600000000000023e+02,1.122500000000000000e+02,1.100000000000000000e+02,1.135000000000000000e+02,1.171200000000000045e+02,1.156200000000000045e+02,1.141200000000000045e+02,1.188100000000000023e+02,1.173700000000000045e+02,1.191200000000000045e+02,1.153700000000000045e+02,1.160600000000000023e+02
1.196200000000000045e+02,1.157500000000000000e+02,1.195000000000000000e+02,1.190000000000000000e+02,1.215000000000000000e+02,1.215000000000000000e+02,1.191200000000000045e+02,1.167500000000000000e+02,1.135000000000000000e+02,1.115600000000000023e+02,1.122500000000000000e+02,1.100000000000000000e+02,1.135000000000000000e+02,1.171200000000000045e+02,1.156200000000000045e+02,1.141200000000000045e+02,1.188100000000000023e+02,1.173700000000000045e+02,1.191200000000000045e+02,1.153700000000000045e+02,1.160600000000000023e+02,1.171200000000000045e+02
